media,source,keyword,year,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20
China,chinadaily.com.cn,carbon neutrality,2020,0.0011755567091529316,0.016555628409542788,0.1364809090413045,0.017563300623019466,0.02882264748736356,0.0980823575285707,0.012238255626829423,0.002995479088613107,0.010957660487576222,0.04059787212027267,0.001477460950489809,0.2234481330222986,0.025221751952736796,0.006903545465378535,0.24267059564014404,0.0014142843862456835,0.0010854182933146268,0.0016516873059646844,0.12808050777704827,0.0025769480841332957
China,chinadaily.com.cn,carbon neutrality,2020,0.0011755567091529316,0.016555628409542788,0.1364809090413045,0.017563300623019466,0.02882264748736356,0.0980823575285707,0.012238255626829423,0.002995479088613107,0.010957660487576222,0.04059787212027267,0.001477460950489809,0.2234481330222986,0.025221751952736796,0.006903545465378535,0.24267059564014404,0.0014142843862456835,0.0010854182933146268,0.0016516873059646844,0.12808050777704827,0.0025769480841332957
China,chinadaily.com.cn,carbon neutrality,2020,0.0011755567091529316,0.016555628409542788,0.1364809090413045,0.017563300623019466,0.02882264748736356,0.0980823575285707,0.012238255626829423,0.002995479088613107,0.010957660487576222,0.04059787212027267,0.001477460950489809,0.2234481330222986,0.025221751952736796,0.006903545465378535,0.24267059564014404,0.0014142843862456835,0.0010854182933146268,0.0016516873059646844,0.12808050777704827,0.0025769480841332957
China,chinadaily.com.cn,carbon neutrality,2020,0.0014542142181642242,0.027332407372296325,0.005624572256516121,0.02794981635469384,0.006188318338964151,0.12813073156730245,6.102313269861184e-4,0.0129744495794707,0.01986949146320431,0.0023001110396317116,9.913479397204335e-4,0.012555600976645676,0.0032161974752908246,0.01307883794687974,0.7248212131508653,0.0016025902359890843,2.5892373639382557e-4,0.005025084530568056,0.003487280844279124,0.0025285796461379326
China,en.people.cn,carbon neutrality,2020,0.0019284422022221687,0.053024269354536024,0.002052102955298989,0.04530246396470785,0.005841081516649429,0.0501889925184632,2.178218592260989e-4,6.883140491322283e-4,0.00904029647257237,0.002156563601363248,4.317944011244389e-4,0.011522261589727792,0.006765313523221185,0.013050444492276207,0.7863745713614313,0.0015879725277158543,4.956371602535354e-4,0.003598512341316562,0.0030154603357095745,0.0027176837730516885
China,chinadaily.com.cn,carbon neutrality,2020,3.577546797759605e-4,0.0010477569152990344,3.488863027733408e-4,0.0011321537483946983,0.004202576156095018,5.181076459844504e-4,0.0037365676764026276,0.0016865489726796583,1.1057882500491518e-4,0.11584301625413759,5.985128208383567e-4,0.02808430609752827,0.7129003439256525,0.009619356692040849,0.002181549593871863,0.001441837983744122,2.644424586141479e-4,2.4377174091281327e-4,0.11560995364266898,7.197786758065215e-5
China,chinadaily.com.cn,carbon neutrality,2020,3.577546797759605e-4,0.0010477569152990344,3.488863027733408e-4,0.0011321537483946983,0.004202576156095018,5.181076459844504e-4,0.0037365676764026276,0.0016865489726796583,1.1057882500491518e-4,0.11584301625413759,5.985128208383567e-4,0.02808430609752827,0.7129003439256525,0.009619356692040849,0.002181549593871863,0.001441837983744122,2.644424586141479e-4,2.4377174091281327e-4,0.11560995364266898,7.197786758065215e-5
China,chinadaily.com.cn,carbon neutrality,2020,3.577546797759605e-4,0.0010477569152990344,3.488863027733408e-4,0.0011321537483946983,0.004202576156095018,5.181076459844504e-4,0.0037365676764026276,0.0016865489726796583,1.1057882500491518e-4,0.11584301625413759,5.985128208383567e-4,0.02808430609752827,0.7129003439256525,0.009619356692040849,0.002181549593871863,0.001441837983744122,2.644424586141479e-4,2.4377174091281327e-4,0.11560995364266898,7.197786758065215e-5
China,chinadaily.com.cn,carbon neutrality,2020,3.577546797759605e-4,0.0010477569152990344,3.488863027733408e-4,0.0011321537483946983,0.004202576156095018,5.181076459844504e-4,0.0037365676764026276,0.0016865489726796583,1.1057882500491518e-4,0.11584301625413759,5.985128208383567e-4,0.02808430609752827,0.7129003439256525,0.009619356692040849,0.002181549593871863,0.001441837983744122,2.644424586141479e-4,2.4377174091281327e-4,0.11560995364266898,7.197786758065215e-5
China,chinadaily.com.cn,carbon neutrality,2020,0.001419821956559396,0.0023795224403405577,2.1763819266717467e-4,0.20468139720067233,0.009116625910317975,5.93693304007861e-4,0.0012233551558709795,0.0022181562983183533,0.01140484892454581,0.16169503690566248,9.913042684701167e-4,0.01321452162084118,0.34649149747899394,0.15643510973974967,0.057090255056584924,0.005460724304337327,3.939758824307169e-4,7.370348031374968e-4,0.02401055937547205,2.2492118102013288e-4
China,en.people.cn,carbon neutrality,2020,7.017335492279157e-4,0.007728164394019018,0.0021844192066923377,0.0010338831498649564,0.007105439952953443,0.0020121004093103254,0.03999503857531443,0.0019608180325037593,8.098804659551765e-5,0.1813967445259241,0.0010779714035263433,0.1641426799634899,0.32223054102238546,0.00627898728019486,0.0015853886156792156,9.518525490247813e-4,5.412430218592402e-4,3.544278684219852e-4,0.25846369791145674,1.7388052155544123e-4
China,en.people.cn,carbon neutrality,2020,5.265849902929562e-4,0.004186778092118056,1.1473226189430905e-4,4.2719619547537945e-4,0.005139419688266156,4.458104597825565e-4,0.0012582433360629538,5.44853867494107e-4,4.4961538703578055e-5,0.14787365115239892,3.327258876768335e-4,0.05259515689069366,0.7547349720689405,0.003968561207325369,0.0022104660359021,3.6969144670222014e-4,2.8521561477529476e-4,1.542991508001916e-4,0.02474290472242489,4.37753922700819e-5
China,en.people.cn,carbon neutrality,2020,5.265849902929562e-4,0.004186778092118056,1.1473226189430905e-4,4.2719619547537945e-4,0.005139419688266156,4.458104597825565e-4,0.0012582433360629538,5.44853867494107e-4,4.4961538703578055e-5,0.14787365115239892,3.327258876768335e-4,0.05259515689069366,0.7547349720689405,0.003968561207325369,0.0022104660359021,3.6969144670222014e-4,2.8521561477529476e-4,1.542991508001916e-4,0.02474290472242489,4.37753922700819e-5
China,en.people.cn,carbon neutrality,2020,6.881393179983654e-4,0.03714640138584238,0.0025307887089203447,0.0019676802764626434,0.0039621523285575605,0.0010281082403742362,0.0034664865486542726,0.001337024823669924,8.34261611833298e-4,0.13275870790189356,0.08459835070568249,0.05029444058627495,0.23900440462063158,0.003132349154903064,0.002885323370856086,0.17669616984599146,8.123471178232782e-4,7.12967086482617e-4,0.2554964936701874,6.474026969608451e-4
China,en.people.cn,carbon neutrality,2020,3.853285098930723e-4,0.0022031475026205683,3.756937108454726e-5,2.5424353981041525e-4,0.0034475138957742943,3.159115122741461e-4,3.578709824669246e-4,0.0025206150315504492,2.140068752454957e-5,0.1555362591097906,2.0932054554992634e-4,0.029308692366627875,0.7898766862964481,0.004399428539795431,0.001856875323708515,2.44242161798223e-4,1.0974843363851608e-4,8.967182470695021e-5,0.008810695704032784,1.4778660904202632e-5
China,en.people.cn,carbon neutrality,2020,3.853285098930723e-4,0.0022031475026205683,3.756937108454726e-5,2.5424353981041525e-4,0.0034475138957742943,3.159115122741461e-4,3.578709824669246e-4,0.0025206150315504492,2.140068752454957e-5,0.1555362591097906,2.0932054554992634e-4,0.029308692366627875,0.7898766862964481,0.004399428539795431,0.001856875323708515,2.44242161798223e-4,1.0974843363851608e-4,8.967182470695021e-5,0.008810695704032784,1.4778660904202632e-5
China,en.people.cn,carbon neutrality,2020,0.0012326698601470858,0.005743486487930521,1.863506962163244e-4,0.203635073079464,0.008904299609646293,6.699351346314953e-4,8.294817278139363e-4,0.0019366299965086012,0.0118155625186325,0.1579257576126434,9.763653793051796e-4,0.01062382110801851,0.34896733706938815,0.1615202419952007,0.05410780531663627,0.0051634286969663035,4.464220280594665e-4,6.064594814417506e-4,0.0244568661996853,2.52006001664649e-4
China,en.people.cn,carbon neutrality,2020,0.0012326698601470858,0.005743486487930521,1.863506962163244e-4,0.203635073079464,0.008904299609646293,6.699351346314953e-4,8.294817278139363e-4,0.0019366299965086012,0.0118155625186325,0.1579257576126434,9.763653793051796e-4,0.01062382110801851,0.34896733706938815,0.1615202419952007,0.05410780531663627,0.0051634286969663035,4.464220280594665e-4,6.064594814417506e-4,0.0244568661996853,2.52006001664649e-4
China,en.people.cn,carbon neutrality,2020,2.8355984284962545e-4,0.001501868716685262,1.7464685217191136e-4,3.39837517751208e-4,0.009741983535145726,2.349980444196664e-4,0.005424759347503018,0.008284332539142413,4.862032655750296e-5,0.30387883368261964,0.0019871483178639476,0.015125756419477028,0.6063131811946014,0.0038250479240216234,7.591995127144301e-4,5.682856571470989e-4,1.765807785162122e-4,8.115661985636024e-5,0.04122569304121657,2.4510129738787812e-5
China,en.people.cn,carbon neutrality,2020,2.8355984284962545e-4,0.001501868716685262,1.7464685217191136e-4,3.39837517751208e-4,0.009741983535145726,2.349980444196664e-4,0.005424759347503018,0.008284332539142413,4.862032655750296e-5,0.30387883368261964,0.0019871483178639476,0.015125756419477028,0.6063131811946014,0.0038250479240216234,7.591995127144301e-4,5.682856571470989e-4,1.765807785162122e-4,8.115661985636024e-5,0.04122569304121657,2.4510129738787812e-5
China,en.people.cn,carbon neutrality,2020,0.006020286669934643,0.025769364676868703,0.029106860559576998,0.0836395531838861,0.008711742011529773,0.026288826075163956,0.010424751360625156,0.0024345531768551016,0.0020434730239789907,0.03237236450036256,0.009784651360179903,0.22622678492745868,0.013331086399995988,0.004117002608849204,0.017092412297871534,0.015186984537606009,0.0012487472879792925,0.0015634816117420696,0.4788813661597535,0.005755707569781516
China,en.people.cn,carbon neutrality,2020,0.0015136232227444218,0.013418048604036602,0.004598992914162727,0.2810180402218046,0.009039432634025558,0.003562324877446792,0.007248120898882203,0.002629246613482904,0.005774914771956298,0.029435975209401336,0.0029792332995747335,0.0641449412432671,0.15627838061028618,0.02084638418940906,0.007232935512384139,0.010423164231602788,0.0010029180684747476,0.0023331932435425562,0.3750110124402197,0.0015091171932959265
China,en.people.cn,carbon neutrality,2020,0.0010526096100892438,0.01850023888890782,0.004420391431920442,0.13361126010826657,0.0080426685958285,0.004507598824950612,0.003633425973695924,0.0012742218991313914,0.1440199353775762,0.059768667883537026,0.0032481503157909776,0.15357905967656116,0.07660265282582654,0.011613648304691358,0.008538523514485795,0.004846079590756442,9.897052664800988e-4,0.0016005598418017903,0.3584769465056034,0.0016736555640989167
China,en.people.cn,carbon neutrality,2020,0.0020834521709717953,0.030380168861206983,0.01994315690038052,0.0036937149246042693,0.009842406922127513,0.007912600471472641,0.0554975581367734,0.0027591904134188776,6.26810704083441e-4,0.09635493116698025,0.013427889234410247,0.19505354874692288,0.08424306917874436,0.007059095325047921,0.0160086815962699,0.16187474559844012,0.0017410269111630802,0.0020176215126011705,0.2881287896799767,0.0013515415444038835
China,en.people.cn,carbon neutrality,2020,5.200342929869591e-4,0.004341084721416292,1.110884787487838e-4,4.1959512628825414e-4,0.0049874650554720444,4.387867077203822e-4,0.0012248434923020266,5.28055598808421e-4,4.437328541210348e-5,0.14509282077489782,3.289673399474072e-4,0.05137272386835641,0.7599238585883938,0.00390126800045868,0.0022053049016096437,3.5825840885833735e-4,2.7976117214553395e-4,1.5302872434149739e-4,0.02372573023449309,4.2951227342484006e-5
China,en.people.cn,carbon neutrality,2020,2.0304414485615874e-4,0.005537869294774822,8.854801339830107e-4,3.9019017036615885e-4,0.0032165332869088484,5.450517281231003e-4,0.12211544640457445,0.0015775292152950056,4.446953706367093e-5,0.34690233594667613,0.0013754187639142851,0.03418121769904628,0.29149057387001387,0.0036911615100233518,4.173752399243289e-4,5.52379581577904e-4,2.5763595880018083e-4,1.1896269477274723e-4,0.18646078438944644,3.654042985863957e-5
China,en.people.cn,carbon neutrality,2020,2.0304414485615874e-4,0.005537869294774822,8.854801339830107e-4,3.9019017036615885e-4,0.0032165332869088484,5.450517281231003e-4,0.12211544640457445,0.0015775292152950056,4.446953706367093e-5,0.34690233594667613,0.0013754187639142851,0.03418121769904628,0.29149057387001387,0.0036911615100233518,4.173752399243289e-4,5.52379581577904e-4,2.5763595880018083e-4,1.1896269477274723e-4,0.18646078438944644,3.654042985863957e-5
China,en.people.cn,carbon neutrality,2020,0.0015936875663834099,0.016961801351706357,0.004819891440878163,0.0030414708920470514,0.014927303820384727,0.003336982890705285,0.07084645090669707,0.1392686769734172,6.488181898925993e-4,0.19940182427013753,0.1082544284277217,0.06216201793203749,0.09631371010325468,0.012017826339627913,0.0029141604149129758,0.10860399679371179,4.687398941767684e-4,0.0012520413091860452,0.15262580762057779,5.403628625430942e-4
China,en.people.cn,carbon neutrality,2020,0.0011712410092867972,0.043351803177769085,0.0062227257452321634,0.006903956307312346,0.005525571509499328,0.013984934254098089,0.003537500688006503,0.0024684659569743266,0.0018773985599044012,0.19389001281151488,0.07387186388646776,0.04445021544095083,0.1795599720697714,0.005014618052048103,0.014813288902874507,0.14220087235950718,0.0018095636167865883,0.001392500394151845,0.2553059426466563,0.0026475526111876713
China,en.people.cn,carbon neutrality,2020,4.097905602837225e-4,0.05954913549675872,6.887660260311572e-4,0.0015547822316953086,0.004029426114065945,0.0014739243596366461,0.004882443926698443,0.03471552163735653,3.3525896272394685e-4,0.263714984903816,0.013780562786418772,0.011429625059873095,0.4937215587667572,0.009937464822579671,0.003225280611881708,0.012733687725676112,1.798665662369068e-4,4.0569185287616316e-4,0.08312390533397404,1.0832225465975583e-4
China,en.people.cn,carbon neutrality,2020,4.097905602837225e-4,0.05954913549675872,6.887660260311572e-4,0.0015547822316953086,0.004029426114065945,0.0014739243596366461,0.004882443926698443,0.03471552163735653,3.3525896272394685e-4,0.263714984903816,0.013780562786418772,0.011429625059873095,0.4937215587667572,0.009937464822579671,0.003225280611881708,0.012733687725676112,1.798665662369068e-4,4.0569185287616316e-4,0.08312390533397404,1.0832225465975583e-4
China,chinadaily.com.cn,carbon neutrality,2020,0.0018471965509675276,0.0016046317930580004,0.022788342289865995,0.049788284506085155,0.040399422032259956,0.03501844763239333,0.002596395595902343,0.055899994829733665,0.0016982800671154921,0.00899258703423131,8.55996780506479e-4,0.10532987217126837,0.03763367849126594,0.03966533888555712,0.07396902130232898,0.0037937376433578693,4.639733299396956e-4,0.0018375007076088625,0.508741525625522,0.007075772731032319
China,en.people.cn,carbon neutrality,2020,4.5741241837247206e-4,0.004640479997939052,0.004171276487078339,5.658838599104648e-4,0.007974044686209422,0.0018963908971694966,0.1487436095977787,0.0022708664401213463,7.43960165659403e-5,0.4000691123823927,0.0032772854516917227,0.07144904638410832,0.18313799977947284,0.0037787293750049774,0.001253248794200301,0.009393092926031446,6.459347074331419e-4,4.5155445088251764e-4,0.15564297836109983,1.0665698653641089e-4
China,en.people.cn,carbon neutrality,2020,4.5741241837247206e-4,0.004640479997939052,0.004171276487078339,5.658838599104648e-4,0.007974044686209422,0.0018963908971694966,0.1487436095977787,0.0022708664401213463,7.43960165659403e-5,0.4000691123823927,0.0032772854516917227,0.07144904638410832,0.18313799977947284,0.0037787293750049774,0.001253248794200301,0.009393092926031446,6.459347074331419e-4,4.5155445088251764e-4,0.15564297836109983,1.0665698653641089e-4
China,en.people.cn,carbon neutrality,2020,0.0029438904540562815,0.054367499924548396,0.07474701415028256,0.004928943676756239,0.06019962385345951,0.008153119075031896,0.03676754888318353,0.004255468430488055,5.54914496160812e-4,0.11975736777094714,0.005460897751190559,0.39144059829170585,0.054297474459828826,0.003910049221430893,0.046041064023382226,0.0016381256317529297,0.001278245853786468,0.0010325101562108988,0.12676412686069924,0.0014615170350979337
China,en.people.cn,carbon neutrality,2020,0.004004143918275328,0.32669920195273755,0.005997154823067167,0.0968459181362601,0.004452193143774809,0.009191089529039936,0.006707121891367073,0.0018267781110774134,0.005568484889163289,0.0654531660441431,0.00817791003536287,0.1808167113197024,0.054469736229285685,0.03150955130418614,0.021560465282548402,0.05438079913980797,7.55352057910683e-4,0.0035245872848675796,0.11481569187757616,0.0032439430298465176
China,en.people.cn,carbon neutrality,2020,0.003604131716657214,0.009915043809790336,0.0033459600344884783,0.02864879809697299,0.1076688773915474,0.002704642744133181,0.003756332692863323,0.0014205064517738943,0.14500982242877883,0.06080214557859667,0.14909008715739808,0.02168766807802807,0.05834760486319717,0.0034685032685009345,0.017434176938052725,0.07396381143049409,0.0865070070525809,0.20143116565524988,0.018934071674980353,0.002259642935915495
China,chinadaily.com.cn,carbon neutrality,2020,0.001245378375173668,7.135702576874817e-4,7.189913456070123e-5,0.002764778671737226,0.002104375152997391,2.7289532015159864e-4,0.0013441827837782027,0.003470073605061322,8.973283645627837e-4,0.4486648387238701,0.004040287682356933,0.007315265942293788,0.22131178877484736,0.21294109045616075,0.005322450707909598,0.06317034447428492,3.428268649188423e-4,4.004350844691527e-4,0.023504826538952146,1.0136308422592627e-4
China,chinadaily.com.cn,carbon neutrality,2020,0.00168598800040556,0.11762658865934796,0.2176420965227339,0.0029339164023071043,0.02088624453814859,0.043872195901986974,0.276268954592584,0.017297367607310588,7.148700611523948e-4,0.06420307997008838,0.03665989817577119,0.07776157840845267,0.0056372774570536905,0.003913004240237099,0.03626027391963014,0.00229599428633899,6.706500835746793e-4,0.0016975170477750282,0.07002777801980467,0.0019447261052961322
China,en.people.cn,carbon neutrality,2020,0.0016977879726543551,0.008286795914004275,1.897810602411457e-4,8.52563204120914e-4,0.026144178662672914,0.00340267466864861,3.7372436353875024e-4,0.008146470250628594,9.316355217329868e-5,0.10142228710872303,4.382266234260584e-4,0.05936702218767404,0.7326932859529768,0.007201819552416199,0.03792978431601147,6.795468035878532e-4,4.158383927557304e-4,0.00463875873354021,0.005935421373796684,9.086930640970154e-5
China,en.people.cn,carbon neutrality,2020,0.0016977879726543551,0.008286795914004275,1.897810602411457e-4,8.52563204120914e-4,0.026144178662672914,0.00340267466864861,3.7372436353875024e-4,0.008146470250628594,9.316355217329868e-5,0.10142228710872303,4.382266234260584e-4,0.05936702218767404,0.7326932859529768,0.007201819552416199,0.03792978431601147,6.795468035878532e-4,4.158383927557304e-4,0.00463875873354021,0.005935421373796684,9.086930640970154e-5
China,en.people.cn,carbon neutrality,2020,7.9620022723752e-4,0.0026612996434578692,5.504690438565259e-5,0.002073203757602053,0.0015275710016962735,2.8528897420497095e-4,0.0013586773104796509,0.0029120474392091084,8.178259104381075e-4,0.46027197026279054,0.0048133919872864715,0.004810983214650728,0.21750709644165,0.21113128950719673,0.00389919946334925,0.06395042325603484,3.37354856629776e-4,3.2609693213120854e-4,0.020375659008133172,8.937390143677267e-5
China,en.people.cn,carbon neutrality,2020,0.002670876447000337,0.7771682709712316,0.002606264711574564,0.0018985349286516017,0.002443234663128972,0.0053029580963776584,0.018623171779243927,0.0016160923703716138,0.001954744801107734,0.007342578931105139,0.02202093958026318,0.0034532462630707584,0.006293851838645006,0.01811168985926054,0.11231259005471088,0.0015444876389117742,3.90737286898279e-4,0.011998084444410716,0.0012268338648922662,0.0010208114691433751
China,en.people.cn,carbon neutrality,2020,0.002670876447000337,0.7771682709712316,0.002606264711574564,0.0018985349286516017,0.002443234663128972,0.0053029580963776584,0.018623171779243927,0.0016160923703716138,0.001954744801107734,0.007342578931105139,0.02202093958026318,0.0034532462630707584,0.006293851838645006,0.01811168985926054,0.11231259005471088,0.0015444876389117742,3.90737286898279e-4,0.011998084444410716,0.0012268338648922662,0.0010208114691433751
China,en.people.cn,carbon neutrality,2020,9.830811208515699e-4,0.003308800765155555,0.001046602949577925,0.001070491810025615,0.07341232862051457,0.0022101673988168817,0.002640223755697154,0.00655740091986428,2.8768718514185856e-4,0.3123108059765739,0.006665914041295556,0.018268536438241986,0.49919854078482984,0.004622242364264958,0.005515420971126626,0.0018576974119101067,9.850451100155166e-4,0.0116168644076026,0.047225582780785536,2.1656518770718893e-4
China,chinadaily.com.cn,carbon neutrality,2020,0.07436681606463132,0.003179123124432981,0.020869324109096945,0.010698178571927808,0.026638723794950064,0.0048479319890465935,0.0028068541994350545,0.0011976484871473803,2.999726273217433e-4,0.006313940958632594,3.8722414763392454e-4,0.7778450850978257,0.005230109989463625,0.008286938277939814,0.027625660281993526,6.958502365090703e-4,8.325873764202493e-4,0.0013497147911059667,0.023560995322466013,0.002967320552019423
China,chinadaily.com.cn,carbon neutrality,2020,0.07436681606463132,0.003179123124432981,0.020869324109096945,0.010698178571927808,0.026638723794950064,0.0048479319890465935,0.0028068541994350545,0.0011976484871473803,2.999726273217433e-4,0.006313940958632594,3.8722414763392454e-4,0.7778450850978257,0.005230109989463625,0.008286938277939814,0.027625660281993526,6.958502365090703e-4,8.325873764202493e-4,0.0013497147911059667,0.023560995322466013,0.002967320552019423
China,chinadaily.com.cn,carbon neutrality,2020,0.07436681606463132,0.003179123124432981,0.020869324109096945,0.010698178571927808,0.026638723794950064,0.0048479319890465935,0.0028068541994350545,0.0011976484871473803,2.999726273217433e-4,0.006313940958632594,3.8722414763392454e-4,0.7778450850978257,0.005230109989463625,0.008286938277939814,0.027625660281993526,6.958502365090703e-4,8.325873764202493e-4,0.0013497147911059667,0.023560995322466013,0.002967320552019423
China,chinadaily.com.cn,carbon neutrality,2020,0.07436681606463132,0.003179123124432981,0.020869324109096945,0.010698178571927808,0.026638723794950064,0.0048479319890465935,0.0028068541994350545,0.0011976484871473803,2.999726273217433e-4,0.006313940958632594,3.8722414763392454e-4,0.7778450850978257,0.005230109989463625,0.008286938277939814,0.027625660281993526,6.958502365090703e-4,8.325873764202493e-4,0.0013497147911059667,0.023560995322466013,0.002967320552019423
China,chinadaily.com.cn,carbon neutrality,2020,0.0010726236461476382,0.010685349637029605,0.004947263564310684,0.002449429968887788,0.005279703217801746,0.021990354816653672,0.0597543392705256,0.00396379225679004,2.7631191580175025e-4,0.1552784848721648,7.319904695581449e-4,0.16591921802613652,0.15817195069107776,0.06783145330137352,0.014095322496147845,0.0018454637725433887,6.197006446468949e-4,0.001163567852499099,0.3232158811134371,7.077984664666647e-4
China,chinadaily.com.cn,carbon neutrality,2020,8.416596434653026e-4,0.01010670631142066,0.0047448058848041435,0.0021979900336196595,0.004582306730991324,0.028102508652629164,0.07114466353738283,0.0036303942230637436,2.6887167142790477e-4,0.150458099225252,6.032638789190572e-4,0.12985123387574637,0.1486560860410481,0.07454044471707441,0.019127790018480275,0.0018096623664837362,5.779968987304373e-4,0.0010203368653198903,0.3470662433974226,6.689360267185171e-4
China,chinadaily.com.cn,carbon neutrality,2020,8.416596434653026e-4,0.01010670631142066,0.0047448058848041435,0.0021979900336196595,0.004582306730991324,0.028102508652629164,0.07114466353738283,0.0036303942230637436,2.6887167142790477e-4,0.150458099225252,6.032638789190572e-4,0.12985123387574637,0.1486560860410481,0.07454044471707441,0.019127790018480275,0.0018096623664837362,5.779968987304373e-4,0.0010203368653198903,0.3470662433974226,6.689360267185171e-4
China,chinadaily.com.cn,carbon neutrality,2020,6.327201635769603e-4,0.006334497818374242,0.00950995113323437,0.0029272159959863164,0.006007333437548807,0.015417761341659095,0.05970222551607895,0.0028190006120364683,2.6445159633168484e-4,0.08038136012656635,9.458308544561035e-4,0.11247509200697685,0.1398685527888807,0.014424977192944523,0.01008003197502186,0.0023371157385651833,6.18472693503827e-4,9.559248003485554e-4,0.5336625415985943,6.349426093148763e-4
China,chinadaily.com.cn,carbon neutrality,2020,6.383741347689232e-4,0.0048599000397009096,0.0033943704743265362,0.00192064963522013,0.004093795378903162,0.018468493055121507,0.04579663020637205,0.0038691176718462614,2.4192352247897573e-4,0.22753136783487485,6.685977307705058e-4,0.09743382455988102,0.15938737232134545,0.06573956654987226,0.009414911951505687,0.0018911917426604479,5.85547418933369e-4,7.940044885936764e-4,0.35282529582296024,4.450654598643668e-4
China,chinadaily.com.cn,carbon neutrality,2020,0.0016952823797178188,0.2282154392208644,0.009669392270279954,0.007157494190099418,0.011571469344068273,0.47643895770509814,0.003785106219525828,0.006997509907277954,0.00565312100746253,0.0044571164366463975,0.0021049497145986095,0.01791894054121165,0.01216697737015388,0.019995736557349323,0.1584480456922557,7.263791246593257e-4,0.004663351180951798,0.017610712994921115,0.005618950462213313,0.005105067680644411
China,chinadaily.com.cn,carbon neutrality,2020,0.0016952823797178188,0.2282154392208644,0.009669392270279954,0.007157494190099418,0.011571469344068273,0.47643895770509814,0.003785106219525828,0.006997509907277954,0.00565312100746253,0.0044571164366463975,0.0021049497145986095,0.01791894054121165,0.01216697737015388,0.019995736557349323,0.1584480456922557,7.263791246593257e-4,0.004663351180951798,0.017610712994921115,0.005618950462213313,0.005105067680644411
China,chinadaily.com.cn,carbon neutrality,2020,0.0016952823797178188,0.2282154392208644,0.009669392270279954,0.007157494190099418,0.011571469344068273,0.47643895770509814,0.003785106219525828,0.006997509907277954,0.00565312100746253,0.0044571164366463975,0.0021049497145986095,0.01791894054121165,0.01216697737015388,0.019995736557349323,0.1584480456922557,7.263791246593257e-4,0.004663351180951798,0.017610712994921115,0.005618950462213313,0.005105067680644411
China,chinadaily.com.cn,carbon neutrality,2020,0.0016952823797178188,0.2282154392208644,0.009669392270279954,0.007157494190099418,0.011571469344068273,0.47643895770509814,0.003785106219525828,0.006997509907277954,0.00565312100746253,0.0044571164366463975,0.0021049497145986095,0.01791894054121165,0.01216697737015388,0.019995736557349323,0.1584480456922557,7.263791246593257e-4,0.004663351180951798,0.017610712994921115,0.005618950462213313,0.005105067680644411
China,chinadaily.com.cn,carbon neutrality,2020,0.0016952823797178188,0.2282154392208644,0.009669392270279954,0.007157494190099418,0.011571469344068273,0.47643895770509814,0.003785106219525828,0.006997509907277954,0.00565312100746253,0.0044571164366463975,0.0021049497145986095,0.01791894054121165,0.01216697737015388,0.019995736557349323,0.1584480456922557,7.263791246593257e-4,0.004663351180951798,0.017610712994921115,0.005618950462213313,0.005105067680644411
China,chinadaily.com.cn,carbon neutrality,2020,0.0016952823797178188,0.2282154392208644,0.009669392270279954,0.007157494190099418,0.011571469344068273,0.47643895770509814,0.003785106219525828,0.006997509907277954,0.00565312100746253,0.0044571164366463975,0.0021049497145986095,0.01791894054121165,0.01216697737015388,0.019995736557349323,0.1584480456922557,7.263791246593257e-4,0.004663351180951798,0.017610712994921115,0.005618950462213313,0.005105067680644411
China,chinadaily.com.cn,carbon neutrality,2020,4.5510615812226896e-4,3.2658798995425196e-4,6.788634591793296e-4,0.007977146756910618,0.008840081454436034,5.520030769787103e-4,6.969049112278035e-4,0.00333379161434258,0.0010471241483107684,0.08497963014579546,0.002885693457892462,0.007318107475442992,0.13319563514404906,0.010613290953573605,0.01658318509998188,0.593126474717321,4.3025909639253274e-4,4.945836228263865e-4,0.12628605608822926,1.7947462903359474e-4
China,chinadaily.com.cn,carbon neutrality,2020,4.5510615812226896e-4,3.2658798995425196e-4,6.788634591793296e-4,0.007977146756910618,0.008840081454436034,5.520030769787103e-4,6.969049112278035e-4,0.00333379161434258,0.0010471241483107684,0.08497963014579546,0.002885693457892462,0.007318107475442992,0.13319563514404906,0.010613290953573605,0.01658318509998188,0.593126474717321,4.3025909639253274e-4,4.945836228263865e-4,0.12628605608822926,1.7947462903359474e-4
China,chinadaily.com.cn,carbon neutrality,2020,4.5510615812226896e-4,3.2658798995425196e-4,6.788634591793296e-4,0.007977146756910618,0.008840081454436034,5.520030769787103e-4,6.969049112278035e-4,0.00333379161434258,0.0010471241483107684,0.08497963014579546,0.002885693457892462,0.007318107475442992,0.13319563514404906,0.010613290953573605,0.01658318509998188,0.593126474717321,4.3025909639253274e-4,4.945836228263865e-4,0.12628605608822926,1.7947462903359474e-4
China,chinadaily.com.cn,carbon neutrality,2020,4.5510615812226896e-4,3.2658798995425196e-4,6.788634591793296e-4,0.007977146756910618,0.008840081454436034,5.520030769787103e-4,6.969049112278035e-4,0.00333379161434258,0.0010471241483107684,0.08497963014579546,0.002885693457892462,0.007318107475442992,0.13319563514404906,0.010613290953573605,0.01658318509998188,0.593126474717321,4.3025909639253274e-4,4.945836228263865e-4,0.12628605608822926,1.7947462903359474e-4
